2,20
1,35
1,50
1,35
1,20
1,50
1,40
1,50
1,40
1,50
1,30
2,12
2,40
1,0
1,10
2,20
2,40
1,30
1,10
2,40
1,10
1,30
1,5
1,30
2,10
1,50
1,50
1,5
2,0
1,40
1,30
1,50
2,40
1,25
2,10
1,5
1,50
1,15
1,35
1,40
1,50
1,10
1,50
1,40
1,50
1,40
2,0
1,15
1,20
2,0
1,20
2,0
1,5
1,35
1,40
1,5
1,50
1,40
1,10
1,25
1,50
1,30
2,0
1,35
1,50
1,35
1,35
1,40
1,5
1,35
1,35
1,50
1,35
1,50
1,20
1,35
1,25
1,40
1,40
1,50
2,30
1,50
1,40
2,50
1,10
1,10
1,50
2,50
1,50
1,40
1,50
2,50
1,30
1,30
1,25
1,0
1,50
1,50
1,50
1,50
2,18
2,6
1,0
1,0
1,30
1,50
1,50
1,50
1,15
1,35
1,40
1,20
1,50
2,18
1,50
1,25
1,35
1,40
1,30
1,30
1,50
1,35
1,20
1,40
1,35
1,20
1,40
1,25
1,50
1,40
1,35
1,40
1,35
1,0
1,20
1,35
1,10
1,50
1,20
1,50
1,50
1,50
1,10
1,50
1,50
1,50
1,35
1,40
1,40
1,40
1,10
2,10
1,10
2,0
1,0
1,50
1,20
1,25
1,5
2,36
1,50
1,10
1,5
1,25
2,10
1,35
1,40
1,30
1,50
1,50
1,40
1,35
1,50
1,20
1,40
2,30
1,15
2,20
1,50
1,0
2,28
2,0
2,10
1,20
1,5
1,35
2,10
1,15
1,10
2,20
1,30
1,35
1,30
1,20
1,35
1,40
1,15
1,35
1,35
2,8
2,28
1,50
2,20
1,50
1,30
1,40
1,50
1,40
1,15
1,35
1,35
2,20
1,0
1,40
1,35
1,35
1,25
1,40
1,25
1,40
1,40
1,50
1,35
2,40
1,15
1,5
2,10
2,32
2,28
1,35
2,0
2,10
1,20
2,0
2,10
1,0
1,0
2,10
2,10
1,10
1,10
1,50
1,50
1,50
1,50
1,50
1,20
1,20
1,40
1,50
2,0
1,10
1,25
1,30
1,50
1,50
1,50
1,20
1,50
1,40
1,50
1,50
1,40
1,50
1,25
1,25
2,0
1,20
1,5
1,50
1,50
1,50
1,50
1,50
1,40
1,50
1,35
2,0
1,10
1,50
1,50
1,50
1,35
1,50
1,50
1,50
1,25
1,50
1,5
1,40
1,50
1,50
1,50
1,20
1,50
1,30
1,30
1,40
1,0
1,40
1,50
1,40
1,50
1,50
1,35
1,35
1,50
1,35
1,30
1,35
1,20
1,5
1,25
2,28
1,20
1,30
1,10
2,0
1,10
1,0
1,15
1,40
1,40
1,40
1,20
1,50
1,30
2,20
1,50
1,10
1,40
1,40
1,50
1,10
1,25
1,35
1,30
1,35
1,40
1,30
1,50
1,20
1,50
1,10
2,0
1,50
2,10
1,50
1,40
1,50
1,50
1,40
1,25
1,30
2,28
1,40
2,24
2,16
2,48
1,35
1,40
2,30
2,50
2,10
1,10
1,20
2,20
2,10
2,40
1,20
2,8
2,30
1,0
1,40
2,40
1,35
2,50
1,30
1,25
1,35
2,34
1,5
1,10
1,20
2,34
1,20
1,10
2,10
2,40
1,20
1,10
2,50
1,30
1,30
2,50
1,25
1,30
1,10
2,30
1,40
1,40
1,10
2,38
1,35
1,20
1,25
2,18
1,30
2,28
2,28
2,10
1,15
1,5
2,10
1,20
1,10
1,50
1,35
1,50
1,50
1,50
1,50
1,10
2,38
1,15
1,30
2,10
1,15
1,40
1,40
1,50
1,35
1,50
1,50
2,18
2,24
1,35
1,20
1,50
1,50
1,50
1,40
2,20
1,5
1,35
1,35
1,25
1,40
1,25
1,5
1,50
1,40
1,10
1,10
1,30
1,25
1,40
1,10
1,30
1,20
1,15
2,10
2,0
1,0
1,0
1,40
1,20
1,50
1,50
1,40
1,50
1,10
1,35
1,5
1,10
1,15
1,50
2,10
1,30
1,50
1,50
1,40
1,40
1,10
1,50
1,50
1,10
1,20
1,40
2,10
1,35
2,0
1,20
2,0
1,40
1,40
1,40
1,20
1,30
1,40
2,30
